timestamp,service,cpu_percent,memory_usage_bytes,network_rx_bytes_sec,network_tx_bytes_sec
2025-02-07T23:18:50.368983708Z,ipfs11,0.0803482174570103,25612288,230.1641645903941,0.0
2025-02-07T23:18:51.40960244Z,ipfs11,0.06726778440098519,25612288,0.0,0.0
2025-02-07T23:18:52.743179371Z,ipfs11,3.6993683913738895,25624576,1205.7778354338213,80.9850784992865
2025-02-07T23:18:50.501504075Z,ipfs9,0.0785223730164311,25989120,143.24147648105176,0.0
2025-02-07T23:18:51.918299947Z,ipfs9,0.04848972504843679,25989120,338.79283876637055,0.0
2025-02-07T23:18:50.434660117Z,ipfs0,0.07148799135752965,24371200,46.38730513466235,0.0
2025-02-07T23:18:52.371730126Z,ipfs0,2.41452296509677,24387584,492.4963992008549,77.43654075485139
2025-02-07T23:18:49.790159646Z,ipfs12,0.09704107126018816,19329024,82.3933623907258,0.0
2025-02-07T23:18:51.377169891Z,ipfs12,0.057655591332127706,19329024,0.0,0.0
2025-02-07T23:18:52.739714094Z,ipfs12,3.416988062779578,19337216,1219.7762275741352,39.63171858544122
2025-02-07T23:18:50.823243206Z,ipfs15,0.059142640590590885,25702400,77.58368594123931,0.0
2025-02-07T23:18:52.509540118Z,ipfs15,3.036712987095393,25722880,914.4296645252883,56.92947327783896
2025-02-07T23:18:49.9690899Z,ipfs8,0.07599975300080274,19836928,61.07123008993078,0.0
2025-02-07T23:18:51.579819622Z,ipfs8,3.007600481494196,24047616,130.3684647375031,0.0
2025-02-07T23:18:52.746570597Z,ipfs8,0.08639375496571247,24068096,1280.4788682418098,82.27976663401188
2025-02-07T23:18:50.131106059Z,ipfs14,0.08643979251652392,27332608,153.85723587083547,0.0
2025-02-07T23:18:51.413029247Z,ipfs14,0.056789682375618517,27332608,0.0,0.0
2025-02-07T23:18:52.796512971Z,ipfs14,3.5493027380893007,27348992,1309.7378139088084,69.39008285609582
2025-02-07T23:18:50.957502391Z,ipfs4,0.05636882718828088,23834624,110.03675227525993,0.0
2025-02-07T23:18:52.793014574Z,ipfs4,2.7875056115133,23891968,957.770910786745,81.72106747327176
2025-02-07T23:18:49.80767464Z,ipfs1,0.08888202185892448,25997312,175.21545527744968,0.0
2025-02-07T23:18:50.992097809Z,ipfs1,0.04947540034126207,25997312,0.0,0.0
2025-02-07T23:18:52.136442115Z,ipfs1,4.062323862122001,26365952,608.2081889639925,0.0
2025-02-07T23:18:50.60377789Z,ipfs13,0.07332802731014061,26562560,117.7530365564302,0.0
2025-02-07T23:18:52.573192159Z,ipfs13,2.6210228178622965,26574848,789.0639994881747,27.41921233742692
2025-02-07T23:18:50.266656143Z,ipfs5,0.07620702871946865,23670784,50.65459811486099,0.0
2025-02-07T23:18:51.693019047Z,ipfs5,3.2264577810837776,23691264,185.0861246400811,0.0
2025-02-07T23:18:50.107624171Z,ipfs2,0.09290932545352139,24788992,0.0,0.0
2025-02-07T23:18:51.494755261Z,ipfs2,0.05565444071252103,24788992,0.0,0.0
2025-02-07T23:18:52.724284968Z,ipfs2,4.080424292554303,24797184,1351.737128607784,43.919256886173486
2025-02-07T23:18:50.368960218Z,ipfs6,0.07335559779978698,22384640,51.17832404636302,0.0
2025-02-07T23:18:51.655497832Z,ipfs6,3.7077829864201344,22413312,163.22888498348667,0.0
2025-02-07T23:18:49.889443294Z,ipfs10,0.09221966622594836,30392320,110.39186564800448,0.0
2025-02-07T23:18:51.043523921Z,ipfs10,0.04904339387217524,30392320,0.0,0.0
2025-02-07T23:18:52.222946654Z,ipfs10,4.115063043539086,30404608,590.1190666961726,45.78510000228925
2025-02-07T23:18:50.365408531Z,ipfs7,0.07930219199721002,23842816,141.03865997886984,0.0
2025-02-07T23:18:52.33527469Z,ipfs7,2.4794122633971316,23867392,456.8847970060847,76.14746616768078
2025-02-07T23:18:50.190947814Z,ipfs3,0.05683695838358113,21561344,0.0,0.0
2025-02-07T23:18:52.123910156Z,ipfs3,2.5200689304451247,21594112,332.1325860867487,27.936385745614377
2025-02-07T23:18:56.005405508Z,ipfs11,0.05268516764538739,25624576,353.8654206394309,0.0
2025-02-07T23:18:57.614906662Z,ipfs11,1.1179241267945779,27824128,21919.837266332856,37956.48464959015
2025-02-07T23:18:54.521624727Z,ipfs9,0.047173838797814206,25997312,492.37249544626593,0.0
2025-02-07T23:18:56.200814836Z,ipfs9,0.05097695912910391,25993216,97.66613664921778,0.0
2025-02-07T23:18:56.016966757Z,ipfs0,0.053113789060197085,24387584,293.6815880204114,0.0
2025-02-07T23:18:57.532459429Z,ipfs0,1.2828168787318714,26566656,23254.478905544267,40508.93009733466
2025-02-07T23:18:55.480149726Z,ipfs12,0.060446920350302,19337216,258.3674081258622,0.0
2025-02-07T23:18:57.182031864Z,ipfs12,1.0771017027032428,23629824,20768.772453084293,35973.70440488824
2025-02-07T23:18:55.140600022Z,ipfs15,0.0699198149661817,25722880,231.41602475532707,0.0
2025-02-07T23:18:56.803501966Z,ipfs15,0.6949301251247068,27906048,13260.560911323044,18428.6376639379
2025-02-07T23:18:55.100128519Z,ipfs8,0.062275162400683245,24064000,302.47936023189004,0.0
2025-02-07T23:18:56.86422911Z,ipfs8,1.1747119764728822,26603520,14138.151524977155,21731.292925765778
2025-02-07T23:18:55.092628246Z,ipfs14,0.05837592424679745,27348992,347.10009011609293,0.0
2025-02-07T23:18:56.911025256Z,ipfs14,0.7907514145700855,27439104,14562.276554569766,22280.063154525662
2025-02-07T23:18:58.00446898Z,ipfs14,0.5418703443734653,27455488,8377.269796558552,18939.397403595092
2025-02-07T23:18:56.221330537Z,ipfs4,0.056597504816260934,23891968,105.59716484490095,0.0
2025-02-07T23:18:57.675667676Z,ipfs4,1.2770080112106068,26083328,24369.867506637045,42164.91775977645
