timestamp,node,action,file_size,cid,duration,success
2025-02-07T23:27:14.791257,ipfs3,download,135792041,Qme97XnBhrPftPncgy9q2ZGNxMeRiorhVNPsNUty2WBbZu,2.5848946400001296,True
2025-02-07T23:27:14.701890,ipfs10,upload,299414706,Qmcd3dA39unX6qu3B43jCmvBtyeQgPdfBa7TUYczjmW2gR,10.124892014002398,True
2025-02-07T23:27:23.801462,ipfs10,download,10751414,QmaiLQ8jRXxyJ1o7ASHonjFkkimKkCmqwTPU9MwaSZYkxQ,2.894278840001789,True
2025-02-07T23:27:17.407828,ipfs0,download,189079109,QmQXN5owApFPJ5AcUpj6c1gywnhdG1yfJhef9DNJMHNjA4,10.164113238999562,True
2025-02-07T23:27:25.334609,ipfs12,download,45921294,QmX4tFpb5qVvA6s5UrZLZYyWU1NE51cBFMnEERabdEvNLJ,4.70500433199777,True
2025-02-07T23:27:27.832352,ipfs3,download,34870457,QmQPew7LfhWz3TpCRWBJBHQriFY6r7W5qTNQ6NNC7WGLor,3.485924044998683,True
2025-02-07T23:27:30.693475,ipfs9,download,10751414,QmaiLQ8jRXxyJ1o7ASHonjFkkimKkCmqwTPU9MwaSZYkxQ,0.9608625200016832,True
2025-02-07T23:27:13.260083,ipfs10,download,189079109,QmQXN5owApFPJ5AcUpj6c1gywnhdG1yfJhef9DNJMHNjA4,21.989081884999905,True
2025-02-07T23:27:19.437908,ipfs4,download,189079109,QmQXN5owApFPJ5AcUpj6c1gywnhdG1yfJhef9DNJMHNjA4,16.24390652800139,True
2025-02-07T23:27:35.527974,ipfs1,upload,104032147,QmWuYcyyLCgf2Zmn2hqffWgszXN4hfwL2xVnF1WPi3sycx,2.1148707160027698,True
2025-02-07T23:27:25.079347,ipfs13,download,218502292,QmbnYbeoQoywfp93T45LTbYfKkeM6hRcjCzJcbWZeeJ71t,12.758743673999561,True
2025-02-07T23:27:39.525009,ipfs12,download,135792041,Qme97XnBhrPftPncgy9q2ZGNxMeRiorhVNPsNUty2WBbZu,0.9903759539993189,True
2025-02-07T23:27:39.245548,ipfs1,download,95353263,QmbPg9k4VnuE2kZS3pwSLoS6FYUo7timUboVh6YZ7ZMvwF,2.9288340599996445,True
2025-02-07T23:27:32.341705,ipfs2,download,299414706,Qmcd3dA39unX6qu3B43jCmvBtyeQgPdfBa7TUYczjmW2gR,11.310076227000536,True
2025-02-07T23:27:38.895985,ipfs6,upload,221103344,QmQ2fyj9A7onxMEuay4PkytMNTbVm8PhNbKkkJtxkcqExB,6.174541192998731,True
2025-02-07T23:27:36.650393,ipfs5,download,221578313,QmevYa9DghcYVVQqbotavVoZFh7oawnezCMEJb5PpT3AXY,10.43051987400031,True
2025-02-07T23:27:39.297037,ipfs5,download,189079109,QmQXN5owApFPJ5AcUpj6c1gywnhdG1yfJhef9DNJMHNjA4,8.827685123997071,True
