timestamp,service,cpu_percent,memory_usage_bytes,network_rx_bytes_sec,network_tx_bytes_sec
2025-02-07T23:29:32.871497739Z,ipfs1,0.0839211171364084,23617536,67.19662404160815,0.0
2025-02-07T23:29:33.926855287Z,ipfs1,0.05448388129904734,23617536,454.8219656268299,0.0
2025-02-07T23:29:35.258717646Z,ipfs1,3.5634322474850997,23699456,1247.8770323051485,40.54474112182793
2025-02-07T23:29:33.367547392Z,ipfs6,3.0680480627758704,28532736,128.73957822461992,0.0
2025-02-07T23:29:34.375792622Z,ipfs6,0.08480081726167746,28528640,785.5233598976439,148.773363616978
2025-02-07T23:29:33.217086257Z,ipfs14,0.08506617317811936,27598848,117.83572801718383,0.0
2025-02-07T23:29:34.801934328Z,ipfs14,2.8480964736050396,27803648,882.103520337597,34.07266816754667
2025-02-07T23:29:33.517578376Z,ipfs9,0.05548033784547677,27037696,115.81382651640281,0.0
2025-02-07T23:29:34.675886232Z,ipfs9,4.091657831941073,27045888,1067.0736971513622,93.23944926565301
2025-02-07T23:29:32.49375969Z,ipfs4,0.09002210759027265,23830528,129.6978629329403,0.0
2025-02-07T23:29:33.798060073Z,ipfs4,3.5598899034738674,23846912,326.60947167467856,0.0
2025-02-07T23:29:35.244243739Z,ipfs4,0.08595039493618718,23842816,1178.274118835583,103.7213132777802
2025-02-07T23:29:33.342935954Z,ipfs8,0.06524491530504643,26353664,123.43632625279055,0.0
2025-02-07T23:29:34.915522165Z,ipfs8,3.201603472494685,26370048,984.3652529240036,95.38422993449647
2025-02-07T23:29:32.633687944Z,ipfs0,0.09920553041945286,24678400,74.2803472358632,0.0
2025-02-07T23:29:34.125537708Z,ipfs0,0.058450916647116005,24678400,571.1029929282435,0.0
2025-02-07T23:29:33.027305529Z,ipfs7,0.0640514680726476,23560192,0.0,0.0
2025-02-07T23:29:34.086295123Z,ipfs7,4.421193778978083,23592960,691.2246574566332,90.6524140926732
2025-02-07T23:29:32.364694706Z,ipfs11,0.08698114587701403,21311488,0.0,0.0
2025-02-07T23:29:34.091789308Z,ipfs11,2.6903557708174706,23433216,430.78116722010077,0.0
2025-02-07T23:29:33.305133828Z,ipfs3,0.06460294867946322,24592384,119.84645956437524,0.0
2025-02-07T23:29:35.152589162Z,ipfs3,2.5858802591238983,26718208,1039.2669703635702,81.19273205965392
2025-02-07T23:29:32.864034346Z,ipfs15,0.05794001296213004,27774976,0.0,0.0
2025-02-07T23:29:34.009571773Z,ipfs15,4.407452574644031,27807744,455.68148388048576,83.8034912883652
2025-02-07T23:29:35.145110078Z,ipfs15,0.0478187010749961,27807744,1416.067611944636,47.55450935634971
2025-02-07T23:29:32.237234511Z,ipfs13,0.09564381851962162,27619328,115.23351628870073,0.0
2025-02-07T23:29:33.614589149Z,ipfs13,0.05721110389115369,27615232,152.4661398114502,0.0
2025-02-07T23:29:34.686284932Z,ipfs13,4.003844377364828,27660288,1254.0881500800133,0.0
2025-02-07T23:29:32.179633413Z,ipfs12,0.08913963792850452,21291008,150.85169495593072,0.0
2025-02-07T23:29:34.114993968Z,ipfs12,2.474785052910053,21311488,384.4246031746032,55.80357142857143
2025-02-07T23:29:32.713063112Z,ipfs10,0.055502184345129435,25120768,0.0,0.0
2025-02-07T23:29:34.526101977Z,ipfs10,2.6922215640267884,27246592,671.8005910521457,52.949800279972074
2025-02-07T23:29:33.213659051Z,ipfs2,0.05335248006083776,25804800,225.61994055578154,0.0
2025-02-07T23:29:34.860670285Z,ipfs2,2.940053223688245,25817088,972.6710993429916,58.28740670220174
2025-02-07T23:29:32.747075521Z,ipfs5,0.08966099396865801,27303936,0.0,0.0
2025-02-07T23:29:34.281829057Z,ipfs5,3.037880989396346,27316224,555.1378266484401,70.36958365966142
2025-02-07T23:29:35.296808002Z,ipfs5,0.05251340175511021,27312128,1259.1393516516105,41.38016648620316
2025-02-07T23:29:38.885837574Z,ipfs1,1.3135371521485277,25858048,27794.421633172697,35713.0166385457
2025-02-07T23:29:36.955426296Z,ipfs6,0.058013366580539856,28532736,351.65314588528213,0.0
2025-02-07T23:29:38.545871321Z,ipfs6,0.04577335274089956,28532736,103.1157946360924,0.0
2025-02-07T23:29:39.696267454Z,ipfs6,2.8527567898358477,28700672,58435.53002618229,97972.35039064809
2025-02-07T23:29:37.702546542Z,ipfs14,0.0571472565248334,27799552,102.65224611251563,0.0
2025-02-07T23:29:39.047705278Z,ipfs14,0.9544596586723205,29978624,18539.815739254616,26378.29431316298
2025-02-07T23:29:37.572777799Z,ipfs9,0.04833533449588637,27041792,140.05291267359303,0.0
2025-02-07T23:29:39.038183777Z,ipfs9,0.9223382461925228,29200384,16959.80499602158,24443.7377764251
2025-02-07T23:29:40.139878833Z,ipfs9,1.2045075996532615,31346688,21662.98294900131,48380.90397069969
2025-02-07T23:29:38.043900444Z,ipfs4,0.060136922406733864,23842816,101.0497466670528,0.0
2025-02-07T23:29:39.852512533Z,ipfs4,1.4904247013732077,26112000,26730.995923946095,49171.40879304129
2025-02-07T23:29:38.597409145Z,ipfs8,0.05989971251191506,26365952,83.46264105313568,0.0
2025-02-07T23:29:40.038269055Z,ipfs8,1.9609816359674082,30715904,38024.513137987036,67177.93539969185
2025-02-07T23:29:36.691149704Z,ipfs0,0.04790052809645316,24702976,391.9966735235555,0.0
2025-02-07T23:29:38.667993451Z,ipfs0,0.39547885417362216,26849280,6698.050023168242,7033.938945106443
2025-02-07T23:29:40.282002845Z,ipfs0,1.879853210236126,26996736,37458.89892807289,66450.06316569487
2025-02-07T23:29:37.38263597Z,ipfs7,0.057565640734270646,23584768,335.5397043882731,0.0
2025-02-07T23:29:39.208070364Z,ipfs7,1.0768362696117102,25792512,20964.808484529756,32060.215619247963
2025-02-07T23:29:37.713000472Z,ipfs11,0.05546740302649385,23429120,307.9614326961165,0.0
2025-02-07T23:29:39.465581312Z,ipfs11,1.3036772622777493,23515136,24410.854619558242,43345.21485740174
2025-02-07T23:29:38.419651615Z,ipfs3,0.048885917694311894,26714112,0.0,0.0
2025-02-07T23:29:39.520603452Z,ipfs3,2.379576947950501,28991488,46729.557691888476,81302.36377244422
2025-02-07T23:29:38.953512603Z,ipfs15,0.5563023472236583,29999104,10586.843744561942,13772.63178070722
2025-02-07T23:29:38.41423613Z,ipfs13,0.04469322370381282,27639808,91.50672518633336,0.0
2025-02-07T23:29:40.193339125Z,ipfs13,1.4244770837537217,29876224,27752.655964305726,50738.88109160259
2025-02-07T23:29:37.447345352Z,ipfs12,0.05025660545339006,21307392,347.0866974829763,0.0
2025-02-07T23:29:38.507223656Z,ipfs12,0.04491082935960554,21307392,0.0,0.0
2025-02-07T23:29:40.469408106Z,ipfs12,1.3206705789719113,25735168,24849.338874774803,45389.70586361633
2025-02-07T23:29:36.793650661Z,ipfs10,0.05005427420884582,27246592,357.64990586621053,0.0
2025-02-07T23:29:38.123989222Z,ipfs10,0.05006242769700054,27246592,123.27684898360494,0.0
2025-02-07T23:29:39.668606369Z,ipfs10,2.1637726374887754,29478912,44051.69695788665,73833.83712596715
2025-02-07T23:29:37.830740506Z,ipfs2,0.05120598409050272,25817088,97.42205789840423,0.0
2025-02-07T23:29:38.883442397Z,ipfs2,2.0423633658908216,30224384,42992.22382022643,50028.40309983262
2025-02-07T23:29:40.549586864Z,ipfs2,1.0512896844450421,32395264,17820.788599304742,41582.840378742774
2025-02-07T23:29:38.399785183Z,ipfs5,0.061209571827531443,27312128,87.8247574778229,0.0
